,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59
11531960,0.00999999999999,162.01,0.00999999999999,849.01,12272.01,3322.01,0.00999999999999,305.01,545.01,202.01,0.01,242.01,93.01,0.01,0.01,109.01,638.01,735.01,0.01,0.01,50.01,1239.01,136.01,0.00999999999999,306.01,0.01,0.01,0.01,272.01,0.00999999999999,0.0100000000002,0.01,0.01,17.01,183.01,0.01,697.01,0.00999999999999,319.01,472.01,0.01,9143.01,222.01,0.00999999999999,1939.01,0.00999999999999,691.01,435.01,615.01,0.00999999999999,0.01,134.01,6395.01,2346.01,0.01,0.01,0.00999999999999,5343.01,0.01,2056.01
1490039,0.00999999999999,0.00999999999999,120.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,1168.01,0.0100000000002,0.01,0.01,180.01,0.00999999999999,727.01,1.01,0.01,348.01,0.01,0.01,1095.01,0.01,676.01,122.01,851.01,28.01,5179.01,1934.01,0.01,105.01,135.01,0.00999999999999,0.01,0.01,0.0100000000002,2771.01,0.01,0.01,0.01,1201.01,0.01,0.01,103.01,6651.01,0.01,1826.01,53.01,34.01,0.00999999999999,1404.01,86.01,9201.01,0.0100000000002,6484.01,364.01,0.00999999999999,87.01,216.01,204.01,0.01,35.01
1255791,417.01,0.01,1181.01,97.01,94.01,145.01,299.01,0.0100000000002,71.01,155.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,460.01,0.00999999999999,0.00999999999999,8743.01,0.00999999999999,0.01,0.00999999999999,38.01,416.01,35.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,6775.01,439.01,0.01,29.01,0.01,5.01,0.01,0.01,1236.01,0.01,0.00999999999999,193.01,1830.01,0.01,0.01,1.01,140.01,0.00999999999999,0.00999999999999,30.01,0.01,366.01,1477.01,0.01
11632191,342.01,0.01,5293.01,2237.01,467.01,758.01,0.00999999999999,0.01,233.01,216.01,0.01,1.01,0.00999999999999,0.01,0.01,0.01,195.01,0.01,0.00999999999999,9.01,0.01,10121.01,0.00999999999999,0.01,0.01,50.01,0.01,0.00999999999999,1128.01,0.00999999999999,0.00999999999999,0.00999999999999,5.01,48.01,164.01,0.01,0.01,283.01,0.01,1083.01,0.01,0.01,0.00999999999999,194.01,1470.01,0.01,3315.01,0.01,553.01,0.01,43.01,82.01,0.00999999999999,184.01,313.01,0.01,0.01,227.01,2471.01,0.01
8594300,0.01,0.01,0.00999999999999,0.00999999999999,782.01,0.00999999999999,0.00999999999999,0.01,0.01,1.01,0.01,0.00999999999999,0.01,721.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,292.01,0.01,12895.01,0.01,0.01,210.01,0.01,0.00999999999999,830.01,101.01,595.01,0.01,0.00999999999999,49.01,0.01,0.00999999999999,0.00999999999999,0.01,370.01,0.01,267.01,160.01,0.01,274.01,0.00999999999999,0.01,0.01,120.01,271.01,100.01,0.00999999999999,78.01,72.01,0.00999999999999,0.01,258.01,66.01,252.01,0.00999999999999
1499837,0.01,0.01,0.01,0.00999999999999,277.01,0.00999999999999,0.00999999999999,105.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,234.01,0.00999999999999,0.00999999999999,146.01,0.01,0.01,0.00999999999999,0.00999999999999,241.01,0.01,6150.01,0.01,32.01,194.01,0.01,22.01,1008.01,0.00999999999999,1561.01,0.01,0.01,0.00999999999999,0.01,0.01,0.0100000000002,146.01,100.01,0.01,0.00999999999999,2.01,0.01,152.01,0.01,1.01,0.01,62.01,1124.01,142.01,0.01,0.01,204.01,0.01,90.01,20474.01,0.01,233.01,0.00999999999999
7705692,10622.01,0.0100000000002,0.01,0.00999999999999,1671.01,3.01,0.0100000000002,0.0100000000002,0.01,48.01,0.00999999999999,0.0100000000002,0.01,2424.01,196330.01,1216.01,18978.01,0.0100000000002,6643.01,0.01,0.01,9035.01,0.0100000000002,0.01,0.01,0.01,0.01,8200.01,0.0100000000002,0.00999999999999,0.00999999999999,0.00999999999999,4153.01,0.0100000000002,0.01,1212.01,0.01,454.01,0.0100000000002,83.01,22.01,0.01,0.01,0.01,0.0100000000002,19.01,14.01,0.0100000000002,1043.01,0.01,0.01,0.01,0.0100000000002,0.01,0.01,0.00999999999999,0.01,0.01,20534.01,0.01
8687168,14718.01,81.01,684.01,0.01,863.01,0.0100000000002,269.01,0.01,1865.01,173.01,0.01,0.01,0.01,11037.01,0.01,0.0100000000002,6277.01,0.0100000000002,3509.01,0.01,143422.01,6342.01,0.00999999999999,0.01,920.01,378.01,0.01,7320.01,0.0100000000002,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.0100000000002,14.01,0.0100000000002,612.01,0.01,0.01,75.01,0.0100000000002,0.0100000000002,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,2689.01,0.01,0.00999999999999,0.01,1170.01,1830.01,0.01,4869.01,32563.01,0.01
237194,2012.01,0.00999999999999,3644.01,302.01,247.01,0.00999999999999,0.00999999999999,0.01,79.01,0.0100000000002,0.01,0.01,0.00999999999999,2430.01,0.00999999999999,0.0100000000002,602.01,0.01,0.0100000000002,0.01,0.01,5025.01,161.01,0.01,2.01,0.01,118.01,495.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,9872.01,0.01,0.01,26.01,0.00999999999999,1253.01,0.01,0.01,0.00999999999999,249.01,87.01,0.01,0.00999999999999,0.01,8404.01,0.01,0.00999999999999,0.00999999999999,150.01,134.01,3943.01,0.00999999999999,0.01,9480.01,5748.01,0.01
5821341,0.01,28.01,566.01,453.01,0.00999999999999,219.01,3042.01,288.01,445.01,42.01,0.01,0.01,2450.01,960.01,0.00999999999999,1978.01,219.01,238.01,0.01,0.00999999999999,0.00999999999999,6475.01,1149.01,0.01,59.01,2971.01,292.01,1574.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,26663.01,0.00999999999999,0.00999999999999,0.00999999999999,12.01,0.01,0.01,185.01,0.01,255.01,1000.01,0.01,199.01,0.01,12003.01,0.01,129.01,0.01,0.00999999999999,0.01,2048.01,772.01,0.01,1534.01,0.0100000000002,0.01
11530289,3503.01,0.01,29.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.01,1452.01,0.01,31.01,1754.01,0.01,0.01,0.01,0.01,0.01,779.01,218.01,0.01,0.01,879.01,0.01,4787.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,3067.01,0.0100000000002,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.00999999999999,1420.01,108.01,0.01,0.01,0.01,4846.01,0.01,0.01,0.01,0.01,0.00999999999999,11325.01,151.01,0.01,106.01,0.01,0.01
10165274,1604.01,0.01,5286.01,1124.01,877.01,14562.01,380.01,0.00999999999999,50.01,2221.01,0.01,14.01,0.00999999999999,0.01,2051.01,0.01,2.01,0.01,1644.01,0.01,0.01,28442.01,88.01,0.01,0.01,0.01,668.01,673.01,806.01,0.01,159.01,50.01,116.01,0.01,582.01,0.01,251.01,11827.01,0.01,569.01,0.01,90.01,0.00999999999999,0.00999999999999,3388.01,0.01,1333.01,0.01,4186.01,0.01,0.01,49.01,904.01,0.00999999999999,988.01,0.01,0.01,1725.01,6168.01,102.01
1186040,3537.01,956.01,2990.01,0.00999999999999,0.00999999999999,2000.01,1261.01,0.00999999999999,5431.01,88.01,0.01,0.01,341.01,3389.01,0.00999999999999,37.01,204.01,1.01,879.01,0.01,0.00999999999999,3083.01,0.00999999999999,0.01,0.00999999999999,2206.01,111.01,206.01,383.01,3.01,0.01,0.01,100.01,674.01,3.01,635.01,0.01,27.01,471.01,469.01,0.01,0.01,0.00999999999999,959.01,495.01,0.01,210.01,0.01,5963.01,0.01,3937.01,0.01,247.01,0.00999999999999,229.01,810.01,0.01,1537.01,5175.01,0.01
6678483,899.01,1732.01,10864.01,3095.01,0.01,0.01,2489.01,0.01,1015.01,0.01,0.01,0.01,947.01,1125.01,126.01,2231.01,559.01,97.01,0.0100000000002,0.00999999999999,0.01,18265.01,66902.01,0.01,174.01,0.0100000000002,178.01,615.01,0.0100000000002,0.01,0.00999999999999,0.01,196.01,0.01,57377.01,10.01,38.01,147.01,288.01,448.01,0.01,0.00999999999999,0.0100000000002,18.01,935.01,0.01,0.00999999999999,0.01,9128.01,0.01,370.01,0.01,0.01,63.01,7348.01,1524.01,0.01,16481.01,11428.01,0.01
8594206,0.00999999999999,0.01,580.01,0.01,1952.01,0.00999999999999,1005.01,0.00999999999999,36.01,105.01,0.01,3356.01,138.01,0.00999999999999,0.00999999999999,0.00999999999999,127.01,0.00999999999999,0.01,1359.01,0.01,3180.01,0.01,634.01,0.01,0.00999999999999,1185.01,0.01,342.01,147.01,176.01,0.01,0.00999999999999,469.01,205.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,4805.01,0.01,27.01,13597.01,6.01,993.01,0.00999999999999,1354.01,0.00999999999999,1376.01,217.01,371.01,542.01,6373.01,332.01,0.01,0.00999999999999,427.01,2509.01,0.0100000000002,1484.01
1973399,0.00999999999999,0.01,3842.01,46.01,1180.01,325.01,0.01,5.01,0.01,554.01,0.01,77.01,0.00999999999999,0.01,75.01,0.00999999999999,0.01,0.00999999999999,234.01,0.01,0.01,13706.01,0.00999999999999,0.01,0.01,0.00999999999999,1977.01,0.00999999999999,8.01,0.00999999999999,134.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,2324.01,0.00999999999999,8232.01,0.01,0.0100000000002,0.01,32.01,0.00999999999999,0.01,1391.01,210.01,0.00999999999999,0.01,2146.01,0.01,0.01,0.00999999999999,1010.01,0.01,42.01,0.01,0.01,1532.01,0.01,2.01
7073700,0.00999999999999,0.00999999999999,5471.01,702.01,0.00999999999999,1764.01,0.01,0.00999999999999,0.00999999999999,58.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,1440.01,0.01,109.01,0.01,0.01,10319.01,0.00999999999999,5.01,0.00999999999999,217.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,0.01,1.01,796.01,0.01,37.01,0.01,0.01,0.00999999999999,49.01,1613.01,0.00999999999999,134.01,0.00999999999999,1825.01,0.01,0.00999999999999,64.01,0.00999999999999,13.01,264.01,0.00999999999999,0.01,1018.01,1863.01,0.01
9027155,0.00999999999999,0.01,0.00999999999999,0.01,4807.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,42.01,0.01,522.01,0.01,0.00999999999999,485.01,7.01,0.01,430.01,0.01,0.00999999999999,0.01,137.01,0.01,0.01,0.01,0.01,0.01,37.01,1.01,230.01,0.01,0.01,0.01,5.01,277.01,0.00999999999999,0.01,0.00999999999999,0.01,215.01,315.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.00999999999999,10229.01,160.01,0.00999999999999,0.00999999999999,0.0100000000002,0.00999999999999,0.01,208.01,0.01,0.01,227.01
1253669,0.01,0.00999999999999,0.00999999999999,0.0100000000002,18219.01,0.00999999999999,0.01,0.00999999999999,0.01,0.0100000000002,0.01,222.01,0.01,0.00999999999999,0.01,0.01,90.01,0.00999999999999,0.01,721.01,0.00999999999999,1030.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,12.01,0.01,0.0100000000002,2118.01,0.01,27.01,0.01,175.01,777.01,0.01,0.00999999999999,0.01,149.01,10408.01,53.01,0.00999999999999,0.01,0.00999999999999,871.01,0.00999999999999,0.01,73.01,0.00999999999999,0.01,44.01,842.01
8687750,8100.01,686.01,2777.01,48.01,49.01,0.00999999999999,0.0100000000002,2.01,0.0100000000002,0.01,0.01,0.01,38.01,1395.01,0.01,3123.01,203.01,0.01,0.0100000000002,0.01,0.0100000000002,8000.01,0.01,0.01,0.00999999999999,1183.01,0.01,9300.01,0.01,23.01,0.00999999999999,0.00999999999999,10397.01,0.01,4751.01,0.0100000000002,494.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.0100000000002,252.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,379.01,1257.01,57434.01,0.01,718.01,23708.01,0.00999999999999
8559970,5026.01,47.01,7054.01,383.01,1160.01,17008.01,163.01,0.00999999999999,322.01,0.0100000000002,0.01,0.01,0.00999999999999,1927.01,0.00999999999999,829.01,246.01,0.00999999999999,1550.01,0.00999999999999,0.01,8672.01,212.01,0.01,342.01,125.01,0.01,844.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,452.01,46.01,0.00999999999999,1268.01,0.00999999999999,381.01,0.01,243.01,0.00999999999999,0.00999999999999,349.01,0.01,184.01,0.01,0.01,0.01,0.01,30.01,0.01,0.01,1403.01,35.01,0.01,2778.01,7720.01,0.00999999999999
1271587,262.01,0.00999999999999,0.01,357.01,9070.01,549.01,0.01,106.01,94.01,0.0100000000002,0.01,128.01,96.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,296.01,0.01,6841.01,81.01,0.00999999999999,0.01,0.00999999999999,480.01,3.01,152.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,51.01,3050.01,4240.01,14010.01,0.00999999999999,74.01,0.01,368.01,425.01,0.01,693.01,0.00999999999999,0.01,0.00999999999999,1564.01,222.01,0.01,0.00999999999999,1307.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,638.01,2256.01,0.00999999999999
7119613,0.01,0.00999999999999,554.01,501.01,4679.01,752.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,90.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,8530.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,1409.01,0.00999999999999,0.00999999999999,0.00999999999999,176.01,1.01,0.01,0.01,66.01,248.01,31.01,12552.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,2151.01,105.01,97.01,0.01,998.01,0.00999999999999,0.01,33.01,1211.01,0.00999999999999,16.01,0.01,156.01,338.01,286.01,0.00999999999999
1493750,0.01,0.01,372.01,0.00999999999999,8186.01,738.01,204.01,0.00999999999999,90.01,57.01,0.01,174.01,0.01,3363.01,0.01,70.01,41.01,37.01,0.01,69.01,0.01,2108.01,0.00999999999999,276.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,1237.01,97.01,149.01,0.00999999999999,0.01,0.00999999999999,62.01,84.01,345.01,1618.01,318.01,0.01,4535.01,256.01,0.01,371.01,0.01,303.01,0.0100000000002,1102.01,2.01,0.00999999999999,122.01,3955.01,3138.01,0.01,428.01,95.01,1996.01,560.01,150.01
7123177,0.00999999999999,0.0100000000002,346.01,37.01,18836.01,0.0100000000002,0.01,0.0100000000002,0.01,42.01,0.01,344.01,0.01,0.00999999999999,44.01,0.01,0.01,0.01,0.00999999999999,1317.01,0.01,11803.01,0.0100000000002,0.00999999999999,0.01,0.01,922.01,154.01,1.01,0.01,0.00999999999999,26.01,0.0100000000002,0.01,0.0100000000002,0.01,33.01,3963.01,0.00999999999999,353.01,0.01,601.01,493.01,0.00999999999999,2334.01,0.00999999999999,240.01,24483.01,1100.01,0.00999999999999,0.01,94.01,3715.01,180.01,0.01,0.00999999999999,143.01,228.01,1118.01,1397.01
8977326,874.01,0.00999999999999,0.00999999999999,0.01,0.0100000000002,246.01,0.00999999999999,0.01,1492.01,75.01,0.01,0.01,0.00999999999999,15729.01,0.01,0.00999999999999,0.01,31.01,66.01,0.01,0.00999999999999,0.00999999999999,74.01,0.01,25.01,97.01,0.01,0.00999999999999,0.01,539.01,0.00999999999999,237.01,0.01,0.00999999999999,84.01,0.01,0.00999999999999,0.00999999999999,694.01,0.01,0.01,3986.01,0.00999999999999,68.01,0.01,0.01,0.00999999999999,0.00999999999999,0.0100000000002,0.00999999999999,0.00999999999999,0.01,0.01,3371.01,0.00999999999999,123.01,0.01,4061.01,3135.01,0.00999999999999
5891849,0.00999999999999,0.00999999999999,4169.01,330.01,460.01,0.01,163.01,0.00999999999999,277.01,0.00999999999999,0.01,0.01,0.00999999999999,333.01,45.01,0.00999999999999,462.01,0.01,0.00999999999999,0.01,0.01,2190.01,0.00999999999999,10.01,0.01,442.01,0.01,48.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,57.01,38.01,2748.01,0.00999999999999,66.01,0.01,10.01,0.00999999999999,0.01,154.01,0.01,0.01,0.01,1175.01,0.01,0.01,0.01,0.01,97.01,0.00999999999999,0.01,0.01,368.01,1362.01,0.01
8427860,548.01,0.00999999999999,147.01,0.00999999999999,7028.01,140.01,0.01,0.0100000000002,240.01,0.00999999999999,0.01,522.01,0.01,0.01,0.00999999999999,0.00999999999999,1494.01,0.01,67.01,583.01,0.01,3593.01,0.00999999999999,2608.01,0.01,0.00999999999999,101.01,0.01,0.00999999999999,0.00999999999999,1995.01,403.01,0.00999999999999,0.01,0.00999999999999,0.01,0.0100000000002,19843.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.01,432.01,430.01,273.01,0.00999999999999,37.01,617.01,0.01,0.00999999999999,169.01,0.01,0.00999999999999,0.00999999999999,576.01,0.00999999999999,1418.01,3070.01
7703586,0.01,10628.01,2971.01,3726.01,794.01,842.01,3450.01,145.01,2055.01,483.01,0.01,0.00999999999999,108.01,0.00999999999999,0.00999999999999,0.01,446.01,717.01,862.01,0.01,0.00999999999999,21760.01,308.01,0.01,2666.01,0.0100000000002,382.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,8.01,0.01,49.01,0.00999999999999,0.00999999999999,21.01,479.01,0.01,129.01,0.01,0.00999999999999,2984.01,0.00999999999999,701.01,0.00999999999999,5665.01,0.01,829.01,81.01,750.01,0.01,0.00999999999999,125.01,0.01,1687.01,0.0100000000002,0.01
11627390,223.01,2282.01,0.0100000000002,2243.01,0.00999999999999,0.01,2393.01,1572.01,2661.01,0.0100000000002,0.01,9.01,5748.01,0.01,0.0100000000002,162.01,798.01,892.01,0.01,0.01,0.00999999999999,6890.01,12553.01,0.01,667.01,14123.01,147.01,1658.01,0.01,0.01,0.01,0.01,100.01,38303.01,2736.01,249.01,0.0100000000002,0.01,760.01,1462.01,0.01,0.01,0.0100000000002,9676.01,639.01,0.0100000000002,362.01,0.01,5271.01,0.01,1004.01,0.00999999999999,2452.01,0.01,233.01,0.01,0.01,0.00999999999999,0.01,0.01
11259639,0.01,0.00999999999999,100.01,211.01,0.01,0.01,0.00999999999999,0.00999999999999,25.01,69.01,0.01,0.01,0.01,776.01,0.01,0.00999999999999,700.01,0.01,0.01,0.01,0.01,1276.01,68.01,0.01,0.01,1397.01,8734.01,0.01,265.01,0.00999999999999,23.01,0.01,0.00999999999999,0.01,542.01,0.01,0.01,0.01,0.01,0.0100000000002,0.01,0.01,0.01,0.01,3862.01,38.01,458.01,0.01,1317.01,0.00999999999999,0.01,0.00999999999999,421.01,66.01,0.01,0.01,0.01,0.00999999999999,1076.01,0.01
1988056,0.00999999999999,0.01,250.01,0.01,1549.01,48.01,143.01,0.01,654.01,0.01,0.01,0.01,0.01,10620.01,0.01,0.00999999999999,89.01,0.01,0.00999999999999,0.01,0.01,415.01,0.00999999999999,0.01,0.01,82.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,90.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,10330.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,591.01,0.01,0.01,22.01,0.00999999999999,0.0100000000002,0.01,3.01,0.01,294.01,2183.01,0.01
8599765,732.01,0.01,414.01,94.01,0.01,1331.01,0.01,0.01,0.00999999999999,0.0100000000002,0.01,0.01,0.01,1660.01,0.01,131.01,0.01,0.01,0.00999999999999,0.01,0.01,1557.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,2402.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.0100000000002,0.01,94.01,0.01,0.00999999999999,520.01,0.01,9735.01,0.00999999999999,969.01,0.01,0.01,78.01,1295.01,880.01,0.00999999999999,0.01,0.01,16.01,3732.01,0.01
8642109,3527.01,0.00999999999999,967.01,130.01,1188.01,25432.01,0.00999999999999,0.01,0.00999999999999,0.0100000000002,0.01,0.01,0.01,482.01,0.01,0.01,0.01,0.00999999999999,0.0100000000002,0.00999999999999,0.01,6327.01,0.01,0.01,0.00999999999999,873.01,0.00999999999999,990.01,1810.01,0.00999999999999,7.01,0.01,0.0100000000002,0.00999999999999,0.01,1.01,0.00999999999999,3500.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.00999999999999,416.01,0.01,2045.01,0.00999999999999,0.0100000000002,0.01,0.01,0.01,0.00999999999999,0.0100000000002,1470.01,0.00999999999999,0.01,0.01,8167.01,0.01
11542380,35.01,0.01,347.01,0.00999999999999,0.00999999999999,238.01,0.00999999999999,0.01,335.01,283.01,0.01,10.01,0.00999999999999,3830.01,0.01,0.01,269.01,0.00999999999999,0.01,0.01,0.01,324.01,153.01,0.00999999999999,0.01,0.00999999999999,173.01,0.00999999999999,116.01,367.01,0.00999999999999,266.01,0.00999999999999,0.01,202.01,0.01,0.01,0.01,293.01,0.01,0.01,258.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,72.01,23.01,475.01,0.01,39.01,0.00999999999999,0.00999999999999,2281.01,86.01,137.01,0.01,4233.01,1447.01,0.01
372104,890.01,219.01,6381.01,17077.01,0.00999999999999,0.00999999999999,441.01,0.01,0.0100000000002,0.00999999999999,0.01,0.01,10.01,1465.01,173.01,246.01,0.01,4.01,0.0100000000002,0.00999999999999,59.01,4463.01,347.01,0.00999999999999,0.01,706.01,0.00999999999999,310.01,0.01,5.01,0.00999999999999,38.01,52.01,0.01,3988.01,0.01,0.01,0.00999999999999,0.00999999999999,0.0100000000002,0.01,0.00999999999999,0.00999999999999,0.00999999999999,903.01,0.01,0.00999999999999,0.00999999999999,4671.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,1890.01,79.01,0.01,3783.01,3680.01,0.00999999999999
8637315,3064.01,0.0100000000002,1532.01,0.01,0.01,215.01,3.01,0.01,0.01,115.01,0.01,0.01,0.01,1024.01,111.01,7.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,2189.01,0.00999999999999,0.01,0.00999999999999,1669.01,0.00999999999999,1568.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,2845.01,0.00999999999999,10635.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.0100000000002,381.01,0.01,0.01,0.01,0.01,0.01,2241.01,0.01,8.01,422.01,8354.01,0.01
11561066,95.01,0.00999999999999,399.01,143.01,1423.01,0.01,0.01,0.00999999999999,404.01,494.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,148.01,0.01,0.01,0.01,0.01,2644.01,30.01,163.01,0.01,29.01,555.01,20.01,0.01,0.00999999999999,174.01,0.00999999999999,0.01,0.01,204.01,0.01,94.01,7834.01,0.01,0.01,0.01,0.00999999999999,60.01,325.01,1053.01,0.00999999999999,0.01,0.00999999999999,0.0100000000002,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,28.01,460.01,974.01,0.01
8586070,311.01,90.01,432.01,236.01,0.00999999999999,0.00999999999999,1108.01,0.00999999999999,0.0100000000002,43.01,0.01,0.01,3796.01,12.01,0.00999999999999,1.01,324.01,0.01,0.01,0.01,0.01,5441.01,87188.01,0.01,0.01,39770.01,233.01,2085.01,0.01,0.01,0.01,0.00999999999999,0.01,2524.01,3912.01,0.0100000000002,0.00999999999999,0.00999999999999,135.01,0.0100000000002,0.01,0.01,0.0100000000002,7040.01,1211.01,0.00999999999999,93.01,0.01,0.01,0.01,1348.01,0.01,0.01,0.00999999999999,1039.01,2277.01,0.01,0.01,1522.01,0.01
1499991,0.01,55.01,0.00999999999999,0.01,1378.01,20.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,723.01,0.01,1310.01,0.01,0.00999999999999,1063.01,136.01,0.00999999999999,277.01,0.01,856.01,0.01,854.01,16.01,0.00999999999999,362.01,0.01,0.0100000000002,495.01,543.01,407.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.0100000000002,812.01,0.01,0.00999999999999,72.01,190.01,0.01,612.01,186.01,99.01,0.01,0.0100000000002,11500.01,539.01,61.01,999.01,394.01,0.01,1072.01,138417.01,74.01,787.01,0.01
11679631,664.01,0.01,3753.01,74.01,225.01,118.01,157.01,0.01,904.01,0.00999999999999,0.00999999999999,0.01,113.01,2234.01,0.01,0.00999999999999,139.01,89.01,283.01,0.01,56.01,5247.01,0.00999999999999,0.00999999999999,0.00999999999999,185.01,0.00999999999999,180.01,159.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,104.01,0.00999999999999,0.00999999999999,158.01,0.01,133.01,0.00999999999999,290.01,300.01,1.01,0.00999999999999,0.00999999999999,3444.01,0.01,82.01,0.01,0.01,1099.01,361.01,0.00999999999999,0.01,4688.01,2822.01,0.01
9733144,0.00999999999999,0.00999999999999,10965.01,0.0100000000002,0.01,0.01,124.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,595.01,0.01,0.00999999999999,0.00999999999999,115.01,0.01,136.01,0.01,0.01,7474.01,0.00999999999999,0.01,0.01,184.01,0.00999999999999,249.01,0.00999999999999,0.00999999999999,0.01,0.01,1.01,0.01,1426.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,144.01,0.01,0.00999999999999,0.01,2954.01,0.01,13.01,0.01,1.01,0.01,122.01,0.01,0.01,85.01,2358.01,0.01
IA685,0.01,0.01,408.01,75.01,3710.01,0.01,115.01,0.00999999999999,0.00999999999999,0.0100000000002,0.01,0.00999999999999,0.00999999999999,478.01,0.01,0.00999999999999,445.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,5301.01,0.00999999999999,9755.01,0.00999999999999,0.01,1302.01,0.01,0.01,4097.01,0.00999999999999,1086.01,0.01,0.01,0.01,0.01,0.00999999999999,300.01,0.00999999999999,2159.01,0.01,213.01,0.00999999999999,0.01,1603.01,0.00999999999999,0.00999999999999,0.01,566.01,0.0100000000002,0.01,379.01,896.01,510.01,0.00999999999999,31.01,590.01,556.01,0.01,134.01
8403702,0.00999999999999,0.01,1381.01,569.01,0.01,0.01,0.01,0.01,0.00999999999999,166.01,0.01,0.00999999999999,0.00999999999999,0.01,11321.01,1734.01,11.01,0.01,277.01,0.01,0.01,10165.01,515.01,0.01,0.01,680.01,0.00999999999999,0.0100000000002,0.00999999999999,0.01,0.01,0.01,5822.01,0.00999999999999,2849.01,126.01,0.00999999999999,744.01,0.01,99.01,0.01,0.01,0.01,0.00999999999999,741.01,0.01,513.01,0.01,1046.01,0.01,0.01,0.00999999999999,21.01,0.01,196.01,33.01,0.01,0.00999999999999,1292.01,0.01
