,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79
9711046,0.01,11639.01,0.01,0.00999999999999,0.01,0.00999999999999,8.01,0.01,0.01,4279.01,0.01,26.01,0.01,0.01,0.01,0.01,2615.01,0.01,0.01,0.01,0.01,0.01,0.01,2.01,0.01,0.01,0.01,0.01,0.00999999999999,42.01,1675.01,94.01,0.01,0.01,0.00999999999999,0.01,725.01,1.01,0.01,0.01,0.01,0.01,378.01,0.01,4.01,528.01,0.01,1442.01,0.00999999999999,0.00999999999999,0.01,649.01,69.01,915.01,0.00999999999999,0.01,183.01,0.00999999999999,509.01,0.00999999999999,92.01,0.00999999999999,54.01,0.01,0.01,0.00999999999999,60.01,5710.01,0.01,0.01,0.01,0.01,0.01,531.01,557.01,563.01,126.01,0.01,0.01,30.01
8686633,0.01,0.0100000000002,0.010000000002,0.01,0.01,0.01,0.01,82.01,0.01,816.01,0.01,0.00999999999999,0.00999999999999,0.01,2844.01,0.01,23689.01,568.01,0.0100000000002,366.01,0.00999999999999,243.01,306.01,4297.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,4444.01,15368.01,0.01,3439.01,0.01,750.01,0.01,1464.01,0.010000000002,0.00999999999999,13187.01,2593.01,0.01,102028.01,0.01,384.01,148.01,0.00999999999999,15020.01,14.01,0.0100000000002,0.0100000000002,77.01,1674.01,0.01,3043.01,0.01,126.01,693.01,3353.01,9116.01,0.01,3618.01,1015.01,0.01,10237.01,6031.01,0.01,3387.01,0.01,0.01,0.00999999999999,1.01,0.0100000000002,0.01,747.01,1295.01,487.01,0.01,0.01,8257.01
1518695,96.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,342.01,313.01,0.01,975.01,114.01,4573.01,6149.01,285.01,941.01,0.01,0.01,0.00999999999999,0.01,111.01,0.00999999999999,143.01,0.00999999999999,0.00999999999999,0.01,0.01,1467.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,212.01,0.00999999999999,31.01,0.01,0.0100000000002,0.01,183.01,0.01,0.00999999999999,0.01,17454.01,72.01,0.01,24291.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,0.01,275.01,0.01,0.01,0.00999999999999,0.00999999999999,25.01,0.01,0.01,0.01,0.00999999999999,369.01,0.00999999999999,676.01,61.01,0.01,464.01
8847594,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,869.01,0.01,0.01,0.00999999999999,21.01,171.01,1278.01,0.01,0.01,0.00999999999999,60.01,183.01,0.01,0.00999999999999,80.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,19.01,0.00999999999999,0.01,119.01,23.01,0.01,0.00999999999999,0.01,0.01,2415.01,0.01,0.01,228.01,0.01,323.01,0.00999999999999,0.01,839.01,0.00999999999999,0.00999999999999,0.00999999999999,213.01,0.00999999999999,64.01,61.01,0.01,0.01,0.01,3592.01,192.01,58.01,1.01,6626.01,0.00999999999999,930.01,1810.01,0.01,3994.01,0.00999999999999,32.01,0.00999999999999,0.01,0.01,0.00999999999999,2685.01,0.01,0.01,0.00999999999999,0.01,206.01
9712465,0.01,0.00999999999999,26.01,9.01,0.00999999999999,0.01,0.01,0.00999999999999,107.01,0.01,0.00999999999999,0.00999999999999,0.01,158.01,824.01,0.01,2150.01,101.01,0.01,77.01,39.01,68.01,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.00999999999999,535.01,0.00999999999999,0.00999999999999,0.01,1536.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,236.01,2454.01,18.01,0.00999999999999,617.01,0.01,0.01,0.01,0.01,1483.01,0.01,0.01,0.00999999999999,0.01,518.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,938.01,612.01,0.01,0.01,8714.01,222.01,902.01,1157.01,0.01,0.01,0.01,213.01,0.00999999999999,0.01,0.01,0.01,907.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999
5942714,0.00999999999999,0.01,25617.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.0100000000002,0.00999999999999,151.01,0.00999999999999,86.01,0.00999999999999,0.01,0.0100000000002,595.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,168.01,214.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,246.01,986.01,2147.01,0.01,34.01,277.01,278.01,0.01,722.01,0.01,1082.01,351.01,0.00999999999999,0.00999999999999,0.01,0.01,199.01,235.01,68.01,1111.01,0.00999999999999,0.00999999999999,0.0100000000002,0.00999999999999,0.0100000000002,0.01,188.01,0.00999999999999,1043.01,0.0100000000002,7585.01,40.01,0.00999999999999,573.01,7.01,0.00999999999999,0.01,3911.01,0.01,3582.01,0.01,12409.01,0.01,0.00999999999999,0.01,0.01,418.01,0.0100000000002,0.00999999999999,0.01,0.01,0.00999999999999
IA635,0.01,0.01,0.01,170.01,0.01,0.01,0.01,0.00999999999999,523.01,0.01,0.00999999999999,0.01,23.01,0.00999999999999,202.01,0.01,0.01,87.01,0.01,0.01,80.01,90.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,105.01,0.01,0.01,0.01,54.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,219.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,74.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,35.01,0.01,0.00999999999999,1632.01,0.01,0.01,177.01,0.01,0.01,0.01,708.01,0.01
IA634,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,34.01,0.01,0.01,0.00999999999999,0.01,0.01,75.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,398.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,35.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,10.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,12.01,0.01,0.00999999999999,0.01,0.01,0.01
6292543,0.01,0.01,0.01,981.01,0.01,0.01,0.00999999999999,0.00999999999999,3522.01,0.0100000000002,106.01,2922.01,0.01,0.01,277.01,0.01,0.0100000000002,0.01,0.01,43.01,0.00999999999999,63805.01,13.01,0.01,1.01,0.01,0.01,0.00999999999999,0.01,0.0100000000002,122.01,612.01,126.01,0.01,2795.01,0.00999999999999,0.0100000000002,0.01,0.00999999999999,983.01,134.01,0.01,228.01,0.00999999999999,364.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,4.01,2.01,0.00999999999999,0.01,0.01,336.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,1596.01,26.01,0.01,0.00999999999999,37089.01,0.0100000000002,0.01,7280.01,0.01,0.00999999999999,0.0100000000002,6755.01,0.00999999999999
8599729,0.00999999999999,0.01,7.01,0.01,0.01,0.01,0.00999999999999,0.01,5.01,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,1.01,345.01,0.01,0.01,0.01,0.01,0.01,1770.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,40.01,146.01,176.01,0.01,0.01,1590.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,141.01,0.01,0.01,0.01,0.01,486.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,19.01,0.01,0.01,8.01,0.00999999999999,168.01,0.01,0.01,84.01,0.00999999999999,0.01,0.01,311.01,0.01,151.01,0.01,38.01,0.01
9027168,0.01,0.00999999999999,0.01,958.01,0.01,0.01,0.01,0.01,2456.01,0.00999999999999,0.01,3049.01,0.01,515.01,5890.01,0.01,1593.01,0.01,0.01,0.01,19.01,10416.01,33.01,0.01,0.01,0.01,0.01,0.01,382.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,54.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,45.01,0.01,0.01,0.01,0.00999999999999,0.01,0.0100000000002,2.01,0.01,0.01,0.00999999999999,0.0100000000002,0.00999999999999,0.01,0.01,0.01,0.01,50.01,0.00999999999999,0.01,210.01,142.01,0.01,10.01,0.01,0.01,0.01,98.01,0.01,0.00999999999999,8.01,0.01,0.01
10944097,0.01,0.01,0.01,0.01,0.01,0.00999999999999,1945.01,0.01,492.01,2335.01,839.01,25.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.0100000000002,0.00999999999999,0.01,44.01,0.01,84.01,0.01,1282.01,0.0100000000002,0.01,0.01,0.01,558.01,0.00999999999999,61.01,0.01,0.00999999999999,0.00999999999999,0.01,1672.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,371.01,0.01,0.00999999999999,0.01,350.01,0.01,0.00999999999999,0.00999999999999,0.01,203.01,0.00999999999999,857.01,0.01,0.01,0.01,0.01,0.01,0.01,431.01,0.01,0.0100000000002,0.01,0.01,483.01,7673.01,0.01,0.01,2215.01,190.01,408.01,0.01,27470.01,0.01
7681312,0.01,0.0100000000002,675.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,153.01,0.01,0.00999999999999,0.01,57.01,304.01,0.01,2660.01,134.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.0100000000002,254.01,0.00999999999999,0.01,1269.01,0.01,0.01,0.00999999999999,0.0100000000002,82.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,8178.01,120.01,0.01,3973.01,0.00999999999999,0.00999999999999,0.01,0.0100000000002,0.0100000000002,5734.01,4343.01,1280.01,0.00999999999999,0.01,160.01,0.01,0.00999999999999,814.01,620.01,0.01,1530.01,0.01,18466.01,0.01,0.01,35.01,0.01,1642.01,3579.01,0.00999999999999,0.01,0.00999999999999,0.01
7374335,0.00999999999999,191.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,46.01,2551.01,2351.01,0.01,0.00999999999999,0.01,163.01,774.01,0.01,1124.01,0.01,51.01,0.01,0.01,0.00999999999999,10990.01,40.01,0.01,0.01,0.01,0.01,0.00999999999999,278.01,379.01,0.01,0.01,0.01,170.01,0.00999999999999,0.00999999999999,0.0100000000002,0.01,138.01,0.01,49.01,0.00999999999999,0.01,309.01,0.00999999999999,0.00999999999999,699.01,0.01,0.01,0.01,3076.01,0.00999999999999,0.00999999999999,0.01,0.01,77.01,0.00999999999999,2254.01,0.01,4.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,6858.01,0.01,0.01,1385.01,0.01,0.00999999999999,44.01,230.01,0.01,543.01,12.01,0.01,135.01
7666383,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,41.01,4217.01,0.01,947.01,282.01,0.01,0.00999999999999,13.01,0.00999999999999,0.01,0.00999999999999,99.01,0.01,0.01,0.01,0.01,0.00999999999999,130.01,0.0100000000002,1089.01,0.01,0.01,0.01,144.01,0.0100000000002,0.00999999999999,10800.01,1419.01,0.01,42.01,0.01,0.01,0.00999999999999,0.01,2297.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,97.01,0.00999999999999,4911.01,0.01,162.01,0.00999999999999,70.01,4509.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,63.01,281.01,0.01,0.01,0.01,0.01
7652212,0.00999999999999,0.01,0.00999999999999,1094.01,0.01,0.01,0.01,0.01,4065.01,0.00999999999999,0.01,0.00999999999999,0.01,12.01,2555.01,0.01,478.01,0.01,0.01,0.00999999999999,0.01,592.01,177.01,0.00999999999999,2.01,0.01,0.01,0.01,304.01,92.01,0.01,0.00999999999999,17.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,1646.01,53.01,0.01,0.01,0.00999999999999,308.01,0.01,175.01,0.00999999999999,0.01,0.00999999999999,0.01,70.01,171.01,0.0100000000002,47.01,0.01,0.01,0.00999999999999,240.01,195.01,0.00999999999999,0.00999999999999,211.01,0.01,583.01,0.01,0.00999999999999,1019.01,2016.01,0.01,0.00999999999999,0.01,0.01,0.01,11.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999
1809553,0.01,140.01,256.01,0.00999999999999,282.01,0.01,0.01,0.01,268.01,0.0100000000002,18.01,29.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.0100000000002,0.01,41.01,50.01,0.00999999999999,312.01,349.01,0.00999999999999,107.01,0.01,0.01,0.01,43.01,2847.01,2895.01,3.01,12205.01,0.00999999999999,8167.01,0.01,0.0100000000002,0.01,0.01,237.01,0.00999999999999,0.01,0.00999999999999,0.01,865.01,0.00999999999999,0.01,514.01,644.01,0.00999999999999,0.01,307.01,10.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,1651.01,0.0100000000002,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,7148.01,0.01,3256.01,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01
8693127,0.00999999999999,31936.01,0.01,5.01,246.01,0.00999999999999,0.01,448.01,991.01,0.01,5.01,472.01,0.00999999999999,0.0100000000002,3171.01,0.01,2145.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,1076.01,0.01,421.01,0.01,0.00999999999999,0.01,273.01,7698.01,211.01,0.01,229.01,0.01,337.01,74.01,40.01,0.0100000000002,3.01,1938.01,172.01,0.01,0.01,0.01,209.01,0.01,55.01,1500.01,483.01,0.01,0.00999999999999,0.00999999999999,0.01,482.01,0.01,0.01,0.0100000000002,0.01,220.01,0.0100000000002,0.01,0.00999999999999,0.00999999999999,0.01,492.01,1397.01,0.00999999999999,0.01,0.01,0.01,160.01,0.01,0.01,0.01,1112.01,1.01,0.01,61.01,0.00999999999999,0.01
100220354,578.01,0.01,0.01,13.01,0.01,0.01,50.01,31.01,2799.01,45835.01,0.00999999999999,1222.01,186.01,5255.01,3171.01,0.00999999999999,7826.01,1026.01,0.01,0.00999999999999,112.01,0.00999999999999,1082.01,0.00999999999999,0.01,557.01,85.01,91.01,447.01,0.01,3236.01,0.01,235.01,0.01,0.01,257.01,380.01,0.01,0.01,627.01,840.01,0.01,0.01,330.01,424.01,580.01,4520.01,3516.01,0.01,0.00999999999999,0.01,1377.01,0.00999999999999,493.01,0.00999999999999,0.00999999999999,543.01,149.01,3766.01,0.00999999999999,0.00999999999999,0.01,0.01,6535.01,0.01,0.0100000000002,0.01,24415.01,0.00999999999999,0.01,1080.01,0.01,0.01,79832.01,3600.01,153.01,329.01,345.01,0.01,0.00999999999999
8584199,0.01,0.00999999999999,25.01,0.01,46.01,0.01,0.00999999999999,65.01,173.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,375.01,0.01,8048.01,52.01,0.01,617.01,0.00999999999999,23.01,226.01,0.00999999999999,0.00999999999999,60.01,0.01,0.01,0.01,1091.01,4575.01,535.01,2325.01,0.01,932.01,0.01,0.0100000000002,0.0100000000002,0.01,5914.01,1663.01,0.01,19438.01,0.01,135.01,0.01,0.01,4976.01,70.01,0.00999999999999,0.01,147.01,599.01,0.00999999999999,334.01,0.01,0.01,16.01,2284.01,922.01,0.01,0.00999999999999,31.01,0.00999999999999,4554.01,9212.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,1267.01,0.0100000000002,246.01,0.01,0.01,0.00999999999999
8899991,0.01,46.01,0.00999999999999,0.01,33.01,334.01,0.01,0.00999999999999,0.01,5783.01,0.01,630.01,31.01,104.01,1000.01,0.01,6009.01,0.01,0.01,0.01,0.01,0.01,227.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,2029.01,0.01,155.01,0.00999999999999,0.01,649.01,0.00999999999999,3941.01,0.00999999999999,0.0100000000002,0.01,0.0100000000002,0.0100000000002,0.00999999999999,0.00999999999999,0.01,890.01,0.00999999999999,3176.01,0.01,0.00999999999999,0.00999999999999,141.01,0.01,441.01,0.00999999999999,0.00999999999999,1833.01,705.01,917.01,11.01,38829.01,104.01,0.01,0.00999999999999,221.01,636.01,179.01,4321.01,0.01,3.01,0.01,0.01,5.01,0.0100000000002,4942.01,1665.01,427.01,0.01,0.01,0.00999999999999
11257470,0.00999999999999,0.00999999999999,0.01,1296.01,0.01,0.01,0.00999999999999,0.00999999999999,1000.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,4381.01,0.01,1163.01,177.01,0.01,0.01,0.00999999999999,2317.01,361.01,0.01,4.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.0100000000002,0.00999999999999,251.01,0.01,0.00999999999999,0.01,697.01,339.01,0.01,2167.01,207.01,0.01,90.01,0.01,4111.01,0.00999999999999,0.01,821.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,2648.01,0.01,0.01,0.00999999999999,0.00999999999999,165.01,0.01,0.01,0.01,65.01,205.01,1534.01,370.01,0.00999999999999,280.01,293.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,991.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999
2639745,0.01,0.00999999999999,0.01,0.01,0.01,7.01,0.00999999999999,0.01,33.01,1817.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,1420.01,27.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.00999999999999,441.01,749.01,0.01,0.01,0.01,0.01,0.01,260.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,1227.01,0.01,0.01,0.01,78.01,166.01,0.01,0.00999999999999,0.00999999999999,749.01,34.01,204.01,0.01,8802.01,0.01,0.01,0.01,127.01,0.00999999999999,31.01,1869.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,464.01,470.01,26.01,0.00999999999999,0.01,0.01,0.01
1285822,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,2280.01,0.01,0.00999999999999,0.01,2.01,0.00999999999999,0.01,3906.01,0.01,0.01,0.01,0.01,0.00999999999999,535.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,453.01,950.01,24.01,0.00999999999999,0.01,370.01,0.01,0.01,0.01,0.01,0.01,0.01,1164.01,150.01,0.00999999999999,0.01,242.01,0.01,1153.01,0.00999999999999,0.00999999999999,0.01,0.0100000000002,115.01,0.01,0.01,0.00999999999999,1230.01,71.01,1521.01,0.01,1177.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,19.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,8713.01,53.01,359.01,0.00999999999999,0.01,0.01,0.00999999999999
100263834,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.0100000000002,0.01,0.01,13.01,0.01,0.01,0.01,0.01,0.01,22.01,0.00999999999999,15.01,0.01,0.01,113.01,0.01,0.01,0.01,72.01,0.01,0.01,251.01,669.01,0.01,0.01,2740.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,244.01,0.01,0.01,0.01,0.00999999999999,0.01,27.01,0.01,0.01,0.01,0.01,0.01,0.01,106.01,0.01,1292.01,0.01,0.01,41.01,0.01,328.01,0.01,15.01,0.01,0.01,0.00999999999999,1375.01,0.01,4463.01,8064.01,0.01,0.00999999999999,0.01,32981.01,0.01
7691234,0.01,330.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,66.01,6880.01,0.01,117.01,0.01,0.01,0.01,0.01,3392.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,1492.01,837.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,189.01,131.01,7.01,523.01,0.00999999999999,0.00999999999999,0.01,0.01,143.01,392.01,0.01,4098.01,0.01,0.01,0.01,862.01,0.00999999999999,181.01,0.01,9.01,1849.01,60.01,2346.01,0.01,16861.01,0.00999999999999,0.01,32.01,0.00999999999999,0.01,0.01,8291.01,0.01,0.01,0.01,0.01,0.01,4124.01,168.01,0.01,0.01,0.01,0.01,6.01
8642667,0.01,0.0100000000002,0.01,0.01,0.01,0.01,0.01,0.00999999999999,123.01,6516.01,0.01,64.01,0.00999999999999,0.01,85.01,0.01,2486.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,1179.01,449.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,2.01,0.01,0.00999999999999,0.01,0.00999999999999,139.01,0.01,3489.01,0.00999999999999,0.01,0.00999999999999,741.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,1296.01,0.00999999999999,2105.01,0.01,14933.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,8721.01,0.01,0.01,0.00999999999999,0.01,0.01,2114.01,130.01,570.01,0.01,0.01,0.01,0.01
1878778,0.00999999999999,3755.01,0.01,0.01,0.01,0.00999999999999,91.01,190.01,714.01,1948.01,103.01,0.0100000000002,1175.01,2473.01,8086.01,0.00999999999999,1506.01,1632.01,15.01,0.01,683.01,319.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.0100000000002,882.01,269.01,0.01,212.01,0.01,160.01,90.01,508.01,100.01,0.00999999999999,474.01,398.01,0.00999999999999,0.01,0.01,460.01,124.01,0.0100000000002,0.01,5.01,11.01,0.01,323.01,0.00999999999999,41641.01,0.01,0.01,0.01,0.00999999999999,0.0100000000002,478.01,158.01,0.01,0.01,61.01,907.01,0.00999999999999,212.01,326.01,926.01,0.00999999999999,103.01,0.01,0.01,0.00999999999999,1845.01,45.01,0.00999999999999,162.01,0.01,0.00999999999999
1391807,0.01,0.01,221.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.00999999999999,4656.01,0.01,1721.01,87.01,0.01,0.00999999999999,0.01,5.01,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,259.01,93.01,619.01,115.01,48.01,0.01,14.01,0.00999999999999,45.01,0.01,0.00999999999999,9718.01,50.01,0.00999999999999,639.01,0.01,0.00999999999999,0.01,0.01,1185.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.0100000000002,2763.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,1928.01,0.01,0.01,0.0100000000002,0.01,0.01,0.01,0.01,0.01,0.00999999999999,124.01,452.01,0.01,0.01,0.01,63.01
IA638,0.01,0.01,0.01,0.01,48.01,0.00999999999999,0.00999999999999,113.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,23.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,3.01,0.01,0.00999999999999,0.00999999999999,200.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,2038.01,0.01,0.01,0.00999999999999,0.01,4.01,0.01,0.01,118.01,10.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,73.01,0.00999999999999,0.01,0.01,0.01,114.01,409.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,3855.01,0.01,0.01,3701.01,115.01,0.01,0.01,1783.01,0.01
1999361,954.01,0.00999999999999,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,7076.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,2031.01,7785.01,0.01,935.01,0.01,0.01,0.01,1.01,0.01,650.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,83.01,0.01,0.01,0.01,0.01,0.00999999999999,1711.01,38.01,0.01,0.01,574.01,0.01,1.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,103.01,0.00999999999999,0.01,0.01,856.01,0.01,1680.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,2.01,2.01,0.01,0.01,0.01,0.01,935.01,0.01,66.01,0.01,10.01,0.00999999999999,2761.01,0.00999999999999,0.01,0.01,194.01,0.00999999999999,0.01,4236.01,0.01,0.01
9042950,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,1610.01,7873.01,361.01,1956.01,0.01,1401.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,208.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,284.01,6843.01,253.01,3632.01,0.01,110.01,1310.01,0.01,3013.01,0.01,0.01,2312.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,3101.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,19.01,0.00999999999999,0.01,475.01,600.01,1.01,0.00999999999999,20757.01,0.01,0.00999999999999,0.01,563.01,0.01,246.01,8040.01,0.00999999999999,0.01,23.01,45.01,6.01,1233.01,4054.01,1742.01,1000.01,0.01,690.01,0.01
